Uniq_id,SKU,Name,Description,Price,Av_Score
5a290b67af00704e88fb037e9bfb0603,pp5004200337,Xersion™ Quick-Dri Performance Shorts,"Performance-ready shorts are made from sweat-wicking fabric to keep you comfortable and dry, with a tight fit that’s perfect for running or working out.   tight compression fit provides added comfort during workouts Quick-Dri® moisture-wicking fabric helps keep you dry no-chafe seams wont irritate your skin credit card pocket at inside waistband 3½ inseam jersey knit polyester/spandex washable imported",-31.42,3.777777778
7bcacbb9f032442c0df8db91d5a75f28,pp5005120438,Xersion™ Quick-Dri Performance Straight Leg Pant,"Whether youre working out or running—or heading to the coffee shop afterwards—our regular rise, slim-fit, straight-leg pants will keep you comfortable. tight compression fit provides added comfort during workouts Quick-Dri® moisture-wicking fabric helps keep you dry no-chafe seams wont irritate your skin key pocket at inside waistband 32½ inseam jersey knit polyester/spandex washable imported",-58.01,3.75
fe510fa13a0d48308620a9e474261d7e,pp5006490062,Xersion™ Quick-Dri Short-Sleeve Graphic Tee - Girls 7-16 and Plus,She’ll inspire herself and others in our confident tee that dries quickly to keep her cool.  v-neck short sleeves front graphic polyester washable imported,-21.76,2.666666667
06175d85476a575fd9cbd29fc83d8581,pp5006490062,Xersion™ Quick-Dri Short-Sleeve Graphic Tee - Girls 7-16 and Plus,She’ll inspire herself and others in our confident tee that dries quickly to keep her cool.  v-neck short sleeves front graphic polyester washable imported,-21.76,3.333333333
2fa97b0804305657b2e0ae6cae8c9929,pp5004960273,Xersion™ Quick-Dri Short-Sleeve Melange Tee,"When you need a multifunctional top, our short-sleeve v-neck melange tee offers comfort for all-day casual wear and measures up during workouts too. Quick-Dri® moisture-wicking fabric helps keep you dry stretch fabric for freedom of movement UV protection from harmful rays jersey knit polyester washable imported",-24.17,3.125
744baf2b514e4b7ad11c8ffad3778c40,pp5004960273,Xersion™ Quick-Dri Short-Sleeve Melange Tee,"When you need a multifunctional top, our short-sleeve v-neck melange tee offers comfort for all-day casual wear and measures up during workouts too. Quick-Dri® moisture-wicking fabric helps keep you dry stretch fabric for freedom of movement UV protection from harmful rays jersey knit polyester washable imported",-24.17,2.5
a85cd8fc88f10186ef003e4fa562850b,pp5004960273,Xersion™ Quick-Dri Short-Sleeve Melange Tee,"When you need a multifunctional top, our short-sleeve v-neck melange tee offers comfort for all-day casual wear and measures up during workouts too. Quick-Dri® moisture-wicking fabric helps keep you dry stretch fabric for freedom of movement UV protection from harmful rays jersey knit polyester washable imported",-24.17,3
cbe8d131628ec67e803c47d3dd6f2529,pp5005090739,Xersion™ Quick-Dri Short-Sleeve Polo Shirt,"Collar up and cool down in this soft polo from Xersion, featuring sweat-wicking technology to help keep you dry. moisture-wicking fabric self collar 3-button placket polyester washable imported",-42.3,3.25
a67b564f14cf19b0f10a07974a46af6f,pp5001471360,Xersion™ Quick-Dri Short-Sleeve Power Tee,Our lightweight performance tee from Xersion features Quick Dri® technology that wicks away moisture so you stay cool and dry. T-shirt also features a touch of spandex for stretchability when going through your workout.   great for layering short sleeves hemmed cuffs and bottom polyester washable imported,,2.5
293fa1ae1eeee7d644f66d3a2f2557ab,pp5005850468,MUK LUKS® Karen Womens Rain Boots,"Youll do so much more than just stay dry in these rain boots. With their unique upper patterning and sleek design, youll own the sidewalk too. polyester/rubber upper 14 shaft height 13½ shaft circumference pull-on handles rubber sole Measurements are approximate and may vary slightly by size.",93.41,1
9284ee98c337d0704be3c540a0d10722,pp5004820112,Manhasset Slatted 4-Shelf Folding Bookcase,"This versatile bookcase features slatted shelves and a unique design that’s easy to set up, move and store.   solid wood construction glazed finish 4 spacious storage shelves foldable for easy storage and transport Measures 24Wx16Dx60H. Wipe clean with a damp cloth. Imported.",,1
4ef5d69de8c446c90934a195be0f672d,pp5005510010,nicole by Nicole Miller® Sleeveless Palm Print Sheath Dress,"Loaded with spirited fashionability, our seamed sheath dress exudes energy and vibrant fun to complement your fun sense of style. v-neck mesh-inset approx. 37¼ - 39¼ length from shoulder polyester/spandex body nylon/spandex mesh washable imported",,4.333333333
78c17ec61e5a523f6a92de993548b019,pp5005340096,Alyx® Sleeveless Crochet Belted Dress - Petite,"Get in on the boho trend with our crochet lace belted dress. scoopneck 34½ length from shoulder polyester lined hand wash, line dry imported",82.77,5
7e6b55fdb0b7c835c56211dd9f5a52d2,pp5003960429,Glamorise® Soft Shoulder Minimizer Bra - 9835,"Our Soft Shoulders full-figure minimizer bra by Glamorise reduces your cup size by one full size and boasts an extraordinarily comfortable wirefree design.   back-adjustable soft, seamless comfort straps 3-section cups polyester/nylon/cotton/spandex machine wash, line dry imported manufacturers style #9835  ",59.12,2
3cf05b94834f34e143858e2eb9e86ce1,pp5006290990,a.n.a® Moto Vest,"Amp up your look with our cropped moto vest, featuring must-have metal snap and zipper details and a relaxed, enzyme-washed finish. asymmetrical zip closure side pockets linen/viscose polyester pongee lining washable imported",59.12,2.75
5f96b7ee30713fe8bcd77f55a4d53051,pp5006500180,Worthington® Long-Sleeve Blouse,"A fun blend of casual and formal, our chiffon blouse is a light and airy staple for any warm-weather wardrobe. v-neck long sleeves button front polyester washable imported",42.57,3.6
4278b02cf1b7deb6e5e5f71e140176cb,pp5006081526,Jacques Morét Cheetah-Print Skirtall - Girls 7-16,"Sassy meets sporty with this bright, cheetah-print skirtall. roundneck cap sleeves nylon washable imported",29.56,4
1e5bc55dabf7dd31bcd8a8a43825e980,pp5003940829,Claiborne® Long-Sleeve Solid Button-Front Shirt,"This essential button-front defines business casual with enduring colors and a great-draping classic fit.   classic fit spread collar adjustable, 2-button cuffs rounded hem cotton washable imported",59.12,3.666666667
a2269b1bc961486415a92150bb0a3caf,pp5003910348,JF J. Ferrar® Boxweave Slim-Fit Suit Separates,,,2.428571429
32a2a99c40e01481cdf25cabc5597a97,pp5006440878,Mixit™ Embellished T-Strap Sandals,"Our sandal is the perfect combination of stylish and casual, with a jeweled T-strap that will complete the look of any outfit. polyurethane upper thermoplastic rubber sole rhinestone and bead embellishments",30.74,3.428571429
cce34fad5231a55e33cc5b3ca5305adc,pp5006334469,Liz Claiborne® Emma Ankle Pants - Plus,Look and feel your very best in our straight-leg stretch ankle pants. zip fly with hook-and-bar closure front and back pockets 27 inseam cotton/spandex washable imported,53.21,2.75
85e8fac514a2cdd124ae2c1ff698faa6,pp5006390328,Royal Velvet® Venezia 4-pc. Comforter Set & Accessories,,,3
e39f3d63f2290a7f3fe59ecbd1c6f7b3,pp5005740457,St. Johns Bay® Wool-Blend Pea Coat,  wool/viscose/polyester lined dry clean only imported approx. 28 length from shoulder,236.49,3
c0d127352f5313cb623cd40f67e0cc84,pp5004960029,Rosetti® Cash & Carry Mini Cece Crossbody Bag,"Front buckle detailing flanked by zipper toggles lends a rugged finish to our mini crossbody bag, whose built-in ID window and credit card slots have a reputation for being quick on the draw. adjustable crossbody strap, 24 drop top zipper closure synthetic; polyester lining metal hardware and logo exterior front zipper pocket interior zipper pocket, 2 slip pockets and 8 credit card slots 5½(H) x 8(W) x 2(D) imported",41.38,3.75
f74f8a6468cce0049165b0b601b8b74f,pp5006331975,GE® 30 5.0 Cu. Ft. Free-Standing Electric Range,"true With over 5.0 cu. ft. capacity to fit all of your dishes and coil heating elements for even heat and easy cleanup, this fee-standing range from GE® is sure to be your kitchen MVP with its timeless design and modern appeal giving you more time to enjoy company and spend less time cooking. 5.0 cu. ft. oven capacity 4 burner electric range includes a 2,600 watt burner for faster boiling of water Dual-Element Bake produces even heat by alternating the upper and lower elements manual controls with twist dials self-clean oven cleans the oven cavity without the need for scrubbing removable full-width drawer to cookware and accessories 2 oven racks can be configured in 6 different positions",,3
fa0bec5c0cf379cabd523169c8885437,pp5002940931,Zak Designs® 1.6-qt. Stackable Canister,"Add a pop of color to your kitchen and keep essential ingredients within reach—without sacrificing valuable counter space—thanks to this durable, stackable canister.   silicone, airtight seal keeps out moisture transparent design lets you easily view contents stackable with similar canisters for space-saving storage available in a variety of inviting colors Plastic. Dishwasher safe; do not microwave. Imported.",33.11,5
92cc2e91ebb72af0bde2956611148508,pp5006710236,UNIONBAY® Jeweled Flat Sandals,Slip into our comfortable jeweled sandals for a shimmering look that will liven up a warm day.  synthetic upper embellished single band braided toe strap synthetic sole,59.12,5
06dc4cf33a8241ae27335d30993e90c1,pp5005840594,Disney Collection Minnie Mouse Christmas Pajama Set - Girls 2-10,"Bring Disney magic to the holiday season with these merry and bright Minnie Mouse pajamas. includes top and long pants top: scalloped crewneck, long sleeves, rib-knit cuffs pants: elastic waist, rib-knit cuffs polyester washable imported Fabric and fit are important safety considerations for childrens sleepwear. Sleepwear should be flame resistant or snug-fitting to meet U.S. Consumer Product Safety Commission sleepwear requirements.",,2
cf4742af72f2516c5ad668764a49ae9b,1686d05,Pfaltzgraff® Villa della Luna Oval Vegetable Bowl,"Villa della Luna by Pfaltzgraff® is a romantic dinnerware collection based on the book Dancing with the Moon. Each piece captures the magic and elegance of the grand Italian house with a past as old as the moon.  hand-painted dinnerware and accessories rustic shades of blue, melon, orange, and green Microwave and dishwasher-safe.",,1
37d39dadb0d4fc9e8577224d6c869300,pp5006100212,Melissa & Doug® BonBon Bear,Bear hugs are super sweet with this cuddly bear from Melissa & Doug. 11 long polyester/plastic spot clean imported,23.65,4
66533c8f265139c082c14c4d53542cb0,pp5006430124,Dockers® Signature Short-Sleeve Woven Shirt,Go from work to weekend in this short-sleeve button-front shirt from Dockers. button-down collar cotton/polyester washable imported,59.12,1
72a49fadbfc5cfb53aff911fc77c8725,pp5001720312,MUK LUKS® Eric Printed Suede Slippers,"These Muk Luks® Eric printed berber suede slippers hold up indoors and can handle occasional trips outside to the garage, grill or mailbox.   slip-on design suede upper cushioned polyester insole indoor/outdoor treaded rubber sole spot clean only imported",70.95,3.75
b58700f4929e2fed68dd94868e012f1f,pp5006450314,Trimshaper® Tankini Swim Top or Swim Brief - Plus,,,2.25
94311c227d8359b212a48d6a21b6d676,pp5006420062,Worthington® Slim Fit Ankle Pants,"Seamed for a great fit, our slim-leg, stretch-knit ankle pants sit below your waist, straight-and-narrow through the hip and thigh, to keep the emphasis on the vertical. zip fly with hook, bar and inside button closures inside waistband extension for a smoother front 2 front slant pockets 2 back faux welt pockets blind hem tape for easy alterations misses: 27 inseam petite: 25 inseam polyester/spandex washable imported",50.76,3.5
fb3c25a41c39ddd0931481dc8b18ee29,1555b37,JCPenney Home™ 1 High-Gloss Vinyl Horizontal Blinds,"Spectra 1 high-gloss vinyl blinds feature the look of aluminum at a very affordable price.   room-darkening: cord holes disappear when blinds are closed for maximum privacy and light control anti-static UV-coating to help prevent fading and warping, and to repel dust auto-lock cord adjusts blind height clear tilt wand adjusts slat angle curved decorative headrail snap-in metal brackets for easier installation imported Measure before you order These blinds can be installed inside or outside of the window casing. Window must be at least 1⅜ deep for inside mount; 1⅞ deep for an inside flush mount. For outside mount installation, headrail must overlap window opening at least 1½ on each side. Headrail will be ½ narrower than stated width. Length can be shortened; see included handbook.",30.22,2.625
ee705536d492a6c0a60d677bf14bb3fe,pp5005200105,St. Johns Bay® Storm Guard Nylon Jacket,"Fend off the wind and occasional shower in this fleece-lined, water-resistant jacket from St. John’s Bay—your go-to for lightweight warmth. stand-up collar zip front 2 zip handwarmer pockets interior pocket with self-adhesive closure long sleeves rib-knit cuffs and hem shell: nylon lining: polyester washable imported",96.69,3.875
5b75ca0617f5a452ca57b54f39283f5d,1e7accf,Nike® Womens Comfort Thong Sandals,"Perfect for the beach, the pool or just a lazy Sunday, our sporty comfort thong sandals from Nike are built for comfort and effortless style.   technology 8mm memory foam with comfort footbed construction synthetic upper rubber sole details padded, mesh-lined strap cushioned toe post",42.3,3.5
1c4f4587c55bd9ddbc04a930f06b0b20,pp5005930529,Vans® Vanphibian Shorts - Boys 8-20,"Whether in the water or out, these comfy Vans shorts adapt to whatever activity the day may bring. button front solid ripstop: polyester heathered: polyester/elastane washable imported",48.34,4
1f683801a0eab6c55920166ce3aea15f,pp5006070077,St. Johns Bay® Short-Sleeve Polo Shirt - Plus,Get active in the cool breathability of our short-sleeve piqué knit polo shirt. open-front placket cotton/spandex washable imported,29.01,2.375
d4c21bba27c861414f89febf35a49c95,pp5002240504,Anastasia Set of 4 Napkins,The set of 4 Anastasia napkins is perfect for everyday use or entertaining.   two-toned with a traditional floral pattern Polyester/cotton. Measures 18x18. Washable. Imported.,24.17,3.2
dc55aa9f7ab85d9bdc5a83d5e07a3480,pp5006080544,Nunn Bush® Chattanooga Mens Leather Oxfords,Enjoy dressy comfort with these handsome leather oxfords featuring a lightweight design and comfort gel footbed. leather upper lace up EVA sole,,3
d4633589c5e79569012d3caedff6788a,pp5005142239,philosophy Thank You Set,"What it is: A 3-in-1 Shampoo, Shower Gel & Bubble Bath and an ultraglossy lip shine, both infused with the delectable scent of raspberry sorbet. What it does: What better way to show someone your appreciation than with a double scoop of delicious raspberry sorbet? This must-have Thank You Set features a multitasking, three-in-one shower gel and a highly emollient lip shine, both infused with the mouth-watering scent of raspberry sorbet. These moisturizing formulas will leave skin feeling super soft and lips looking glossy and beautifulit’s a delicious way to say “thank you.” This set contains: - 8 oz Raspberry Sorbet Shampoo, Shower Gel & Bubble Bath - 0.4 oz Raspberry Sorbet High-Gloss, High-Flavor Lip Shine Suggested Usage: Raspberry Sorbet Shampoo, Shower Gel & Bubble Bath: -Apply to wet body or scalp. -Lather, rinse, repeat. -If using as a bubble bath, drizzle a generous amount under running water and enjoy. Raspberry Sorbet High-Gloss, High-Flavor Lip Shine: -Melt onto lips to your hearts content. Ingredients ​Raspberry Sorbet Shampoo, Shower Gel & Bubble Bath: Water, Sodium Laureth Sulfate, Lauryl Betaine, Ppg-2 Hydroxyethyl Cocamide, Glycerin, Glycol Distearate, Parfum/Fragrance, Allantoin, Aloe Barbadensis Leaf Juice, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Camellia Sinensis Leaf Extract, Tocopherol, Tocotrienols, Trilinolein, Triolein, Polyquaternium-7, Polyquaternium-10, Maltodextrin, Methyl Gluceth-20, Sodium Sulfite, Sodium Benzotriazolyl Butylphenol Sulfonate, Polysorbate 20, Disodium Laureth Sulfosuccinate, Buteth-3, Tributyl Citrate, Sodium Chloride, Magnesium Chloride, Magnesium Nitrate, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Disodium Edta, Potassium Sorbate, Maleic Anhydride, Methylene Di-T-Butylcresol, Butylphenyl Methylpropional, Hexyl Cinnamal, Linalool, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, D & C Red No. 33 (Ci 17200), Fd & C Yellow No. 5 (Ci 19140).",,3.25
a5f3075ea1c3879b5163f2923102fba2,pp5006380300,Alfred Dunner® Santa Clara Stripe Print Blouse,Light and feminine our Alfred Dunner printed blouse has a happy feel that youll love to wear.   crewneck short flutter sleeves approx. 21½ length polyester cami: polyester washable imported,72.52,1.5
866bbadab0ce35975fca1dcefd1e1e85,pp5003190856,Dickies® Cotton Web Belt,Military-style web belt allows for precise sizing.   metal buckle with antique nickel finish 1½ wide cotton webbing spot clean imported,21.76,2.666666667
7ba83220862cd80064dfb33a660e62bd,1bae25d,Lee® Side-Elastic Twill Pants - Plus,"These Lee side-elastic twill pants offer unbelievable comfort and unforgettable style.   more comfort, more style easy-care, stain-release, and wrinkle-resistant double pleats side-elastic insets for all-day comfort front pockets sits at waist relaxed fit through hip and thigh tapered leg cotton/polyester/spandex washable USA or imported plus: 30 inseam plus petites: 27¾ inseam plus long: 33½ inseam  ",62.85,3.75
5d465aec7a3e3c94f5d2e77729d8feed,pp5005030027,New Balance® Mens Casual Sandals,Our water resistant mens sandal from New Balnce pampers your feet with a plush footbed and added arch support. technology Heel wedge and arch support for additional cushioning construction synthetic PU upper with LYCRA liner lightweight EVA outsole details adjustable upper with hook and loop closure,42.24,3.5
2f516996036a59d22f6937ba54d33ea4,pp5006243141,"Steve Harvey® 4-pc. Vest, Pants, Shirt, Tie Set - Boys 8-20","Our Steve Harvey boys 4-piece suit set gives him a grown-up look that is still very adorable. clip-on tie long sleeves front pants pockets pants, vest, tie: polyester shirt: cotton/polyester washable tie: dry clean only imported",78.56,2
afcfaa0a9e6a5a7fe8a0d221caf0d94d,pp5006960457,Liz Claiborne® Elbow-Sleeve Lace-Up Dress- Plus,Our dress features a lace-up neck and a colorful allover print for the perfect boho chic warm-weather look. ●    roundneck●    elbow sleeves●    lace-up neck with drawstring closure●    39 length●    polyester●    washable●    imported  ,72.52,2
25639be782b5d1ea476ad48ab407a0e1,18414a8,Isotonic® Iso-Cool® Memory Foam Contour Pillow,"Sleep Better™ with the supremely plush Isotonic contour memory foam pillow that equalizes pressure and reduces tension.   300 thread-count cotton cover is zippered and hypoallergenic Outlast® Adaptive Comfort™ technology regulates body temperature, absorbing and releasing body heat as needed contour shape promotes neck and shoulder comfort Sold individually. Visco-elastic memory foam measures 14½x20½x5H. Cover is washable; spot clean foam. Manufacturers 5-year warranty. Made in America of imported materials. Be sure to care for your investment with a pillow protector. Its an added layer of protection that will help keep your pillow clean and fresh.    ",108.78,3.444444444
61bb922b32aa63d6bf1069a990c331e2,pp5005080644,5-pc. Stud Muffin Apparel Set - Baby Boys newborn-6m,"Hell be irresistible sporting this cute camo set. includes hat, creeper, pants and 2 pairs of socks creeper: short sleeves, leg snaps; cotton pants: elastic waist pants, hat, creeper: cotton socks: cotton/polyester/spandex washable imported",31.42,4
56aa1719bc9861354f58ac223953851c,pp5005720121,Arizona Flex Denim Jogger Pants,"Give your 5-pocket style an ultra-relaxed vibe with these pull-on denim joggers from Arizona, featuring an elastic waist and cuffed legs. sits below waist elastic waist with drawstring classic 5-pocket styling 29 inseam flat front tapered leg elastic cuffs cotton/polyester/spandex washable imported",,2.75
72190f2c4b994d4c626db929b8c162ba,1dc3bf8,Ceramic & Tungsten Ring with Diamond Accent,"Tungsten ring combines yellow ceramic with dimensional gray tungsten and a bezel-set diamond accent. This ruggedly handsome two-tone ring complements both gold and silver. A great choice for a contemporary mens wedding ring or a fashion accessory, this striking ring is extremely hard and scratch-resistant.   Metal: Ceramic/tungsten carbide Stones: Diamond accent Setting: Bezel Dimensions: 8mm Some diamonds may consist of fewer than 17 facets. Jewelry photos are enlarged to show detail.",251.78,1
cdd5b3ddb01765aca0a4cfb78a410cbb,pp5005790539,Stylus™ Long-Sleeve Shaker Striped Sweater,Youll love the easy comfort of our shaker sweater for a refreshed take on a classic wardrobe favorite. crew neckline striped detail on sleeves misses: 28 length from shoulder cotton/nylon/modal/wool washable imported,53.18,2.75
0a9b261070dfcee776576e2ec2db0d62,19a92b4,Meta Ladies 5-Pocket Lab Coat–Big & Tall,The best-selling Meta® ladies lab coat offers you all the features you need with all the quality.   super-blend twill with soil release 5-button front 3 outside pockets with pen divider on chest pocket 2 inside pockets with scissor holder side hand access slits pleated and belted back 37 length cotton/polyester washable imported,,3
cb99737b29553953f18827987bde5e6b,pp5006980030,Worthington® Side Zip Pencil Skirt,"Get a professional look in a cinch with our pencil skirt, featuring a convenient side zipper on the left side. ●    metal zipper on left side●    25-29 length●    polyester/spandex●    washable●    imported  ",48.34,4
0574473ce2cde55c0cbb801a0e17d900,pp5006380218,Alfred Dunner® Santa Clara 3/4-Sleeve Ombre Layered Necklace Sweater,"With just the right touch of trendy ombre coloring, our Alfred Dunner layered sweater brings some modern excitement to your wardrobe and then it tops it off with a pretty necklace for a pulled together look.   crewneck with necklace 3/4 sleeves approx. 22-24 length polyester/acrylic cami: polyester hand wash, dry flat imported",84.6,1
b562c225ca348bec8bcc95abb780c597,pp5002690445,Arizona Super Skinny Jeans,"With one of the seasons most popular silhouettes, these Arizona super-skinny jeans are a casual wardrobe must.   5-pocket design slim leg 29¼ inseam cotton/polyester/spandex washable imported",50.76,3.666666667
b0adfd111ab6663c9e33ea01a296c83a,pp5004220020,Home Expressions™ Microfiber Sheet Set,,,2.75
b5e05a0fad52a646cf6786d5c8655276,pp5005630243,nickelodeon Teenage Mutant Ninja Turtles Twin/Full Reversible Comforter + BONUS Sham Collection,,,2.888888889
b9b43677c4dde5e8817ac1603bf29216,pp5006380262,GE® ENERGY STAR® Profile™ 25.4 cu. ft. Side-By-Side Refrigerator,"true Featuring a sleek profile, this side-by-side refrigerator’s fresh food multi-level drawers provide the ideal environment for storing your fruits and vegetables while its glass freezer shelves let you enjoy a high-end appearance with secure storage for a variety of items. ENERGY STAR® qualified Arctica icemaker holds up to 10 pounds of ice, so theres enough for all occasions Quick Ice setting creates ice up to 50% faster than normal settings advanced water filtration system uses a RPWFE replacement filter that removes trace pharmaceuticals from water and ice adjustable, slide-out, spill-proof glass shelves feature raised edges that help contain spills and make clean up quick and easy adjustable clear-look door bins offer ideal space for large containers in the door and free up valuable shelf space multi-level freezer baskets provide plenty of access to frozen foods 25.4 cu. ft. capacity offers ample storage room angled LED lighting in fresh food and freezer sections illuminates every inch of the fresh food and freezer compartments 69 1/4 x 35 3/4 x 33 5/8",,3.125
22955856c7fe0b292fc247c859cce6a1,pp5006960235,Maya Brooke 3/4-Sleeve Glitter-Trim Jacket Dress,Add some glam to your graceful look with our glitter-trim 3/4-sleeve jacket dress. banded roundneck 3/4-sleeve jacket: 40 length short-sleeve dress with center back zipper 44¾ length from shoulder polyester washable imported RETURNS: This dress must be returned in its original condition with the green return tag in place.,132.95,1
87dc940bf02e3f171c0974c35554a0d8,pp5006380148,Liz Claiborne® Tribal Folk Tale Peplum Bandeaukini Swim Top And Solid Hipster Swim Bottom,,,2.5
e84f9372352949851fe281310aac130a,pp5006170022,Pop Perth Braided Platform Ankle-Strap Wedges,Add a flirty accent to your look with these wedges featuring a braided strap and cork-look details. canvas/cotton upper 3½ wedge heel adjustable ankle strap textile sole,72.52,3.25
b4555b1e1f092482796ace8a2b03d0e5,pp5006462390,Worthington® Suiting Pencil Skirt,Our pencil skirt gets its modern flare from an m-shaped front waistband that hugs your curves. back zip and vent misses: 26 length petites: 24 length polyester/rayon/spandex polyester lining washable imported,43.51,3
1c72a8362afb1d9122a48c8d7fcfd645,pp5006331309,Clarks® Helio Island Wedge Sandals,Wide raw-edge straps top this stylish wedge from the Clarks Collection while comfort technology makes them all-day favorites.   technology OrthoLite® cushioned footbed Cushion Soft technology optimal breathability via open-cell technology construction leather upper rubber sole details 2¾ heel lightweight shock-absorbing wedge with rubber outsole Nylon shank is airport friendly antimicrobial OrthoLite® footbed,120.86,3
0ca81693885ecdbc8aa4993eceb21685,pp5007010195,Bisou® Sleeveless Crochet Knit Top - Plus,Our top features crochet details along the yoke and ruching at the bottom hem for a feminine look. crewneck sleeveless crochet details keyhole at center back 31½ length rayon/spandex washable imported,53.18,3
eaf70c15c5faf6f614da6017e5d63141,pp5007500074,Liz Claiborne® Elbow-Sleeve Turtleneck,"Good style is all about building on the essentials—like our classic jersey knit turtleneck with ribbed trim. gold metallic, silver metallic: rayon/polyester/nylon/metallic other colors: rayon/nylon machine wash, dry flat imported misses: approx. 24½ - 26 length petite: approx. 23 - 25 length",47.52,2
eb5d842eb53ead1323c67c2203f21443,pp5006590160,Liz Claiborne® Elbow-Sleeve Weekend Tunic - Tall,"Our elbow-sleeve tunic will take the top spot on your weekend wear list, offering casual fit and sweater jersey comfort. scoopneck elbow sleeves 28 1/2 polyester/rayon washable imported",53.46,3.25
ddda228ba6386e8768ad267315549ba2,pp5004450110,Liz Claiborne® Curvy Elizabeth Secretly Slender™ Bootcut Leg Pants,"Visually lengthen the look of your legs in our curvy-fit, bootcut pants, which sit at your waist and are comfortably fitted through the hip and thigh.   flat front zip fly with hook-and-bar closure 1 front welt pocket 2 back welt pockets with button closure polyester/rayon/spandex washable imported misses: 32 inseam misses short: 30 inseam misses long: 34 inseam",57.03,4
cd5d2d029bb58a6638623c14b83ec5e0,pp5006160845,Liz Claiborne® Elizabeth Tote,"This tote is spacious enough to hold all your daily essentials whether youre off to work or out with friends. double top handles, 9 drop top zip closure synthetic exterior slip pocket interior zip pocket 10½x17¾x5½D imported",71.28,3.25
d164f07d624268cd9e7897c43c448efa,pp5006242656,Liz Claiborne® Elizabeth Tote,"This tote is spacious enough to hold all your daily essentials whether youre off to work or out with friends. double top handles, 9 drop top zip closure synthetic exterior slip pocket interior zip pocket 10½x17¾x5½D imported",71.28,2.5
86751539ae76cc29169e92de60ffc9e6,pp5006641003,Liz Claiborne® Elly Convertible Wristlet,"This crossbody wallet is just the right size to take with you anywhere you may want or need to go. removable strap, 25 drop removable wristlet strap, 5¾ drop synthetic exterior zip pocket 10 interior credit card slots and cell phone pocket imported",53.46,3.75
f19c213064fd6e09c2f0cc4d6b41bfe2,pp5006750757,Liz Claiborne® Elyse Hobo Bag,"Finish off your trend-right looks with our roomy hobo bag from Liz Claiborne. top strap, 10.4 drop top zipper closure synthetic; polyester lining exterior slip pocket and back zipper pocket interior slip pocket and zipper pocket 12.8Hx10.8Wx5.6 D imported",77.22,3.8
625ecf797e5b4f9853e143717689c487,pp5006081641,Liz Claiborne® Embellished-Front Coat - Plus,Youll have chic style all wrapped up in our wool-blend coat with jeweled embellishment along the hidden zipper placket. round neckline hidden front zipper on-seam pockets approx. 39¼ - 41 front length polyester/wool/other fibers fully lined dry clean only imported,178.21,3
544040b22f0603d4cd53cfcb67ad2452,pp5007050009,Liz Claiborne® Embroidered Tank Top or Midi Faux-Wrap Skirt,,,2.142857143
a944b521b40f0412cd58a9e332c8bac5,pp5006334469,Liz Claiborne® Classic Emma Ankle Pants - Plus,Look and feel your very best in our straight-leg stretch ankle pants. zip fly with hook-and-bar closure front and back pockets 27 inseam cotton/spandex washable imported,53.46,3.375
2085cd91afbca27f495d24454ae028f7,pp5006330134,Liz Claiborne® Classic Emma Ankle Pants,"Comfort, style and convenience make our Liz Claiborne ankle pants your favorite for the season with their trendy ankle length. slim fit misses: 27 inseam petite: 24 3/4 inseam cotton/spandex washable imported",52.27,2.75
51ad70f06ae2694c6a82a3b51dc7dce3,pp5006790537,Liz Claiborne® Classic Emma Ankle Pants - Tall,Dressed up or laid-back—our stretch-knit ankle pants can pull off whatever look youre going for. mid rise front zip 1 front coin pocket 2 back welt pockets 30 inseam cotton/spandex washable imported,57.03,5
f129b1803f447c2b1ce43508fb822810,pp5006292066,Liz Claiborne® Classic Emma Ankle Pants,Our Liz Claiborne ankle pants have a modern length and an upgraded look that keep you looking your best. 2 front and 2 back pockets petite: approx. 24 inseam misses: approx 27 inseam polyester/spandex washable imported,57.03,2.25
1feef49350a455f972487c2aabc6f12a,pp5006880292,Liz Claiborne® Classic Emma Cropped Pants - Petite,"Our cropped pants are designed with one part polish and one part comfort, which means you will reach for them often. straight leg zipper with hook-and-bar closure 2 front slash pockets 2 back pockets 18 inseam cotton/rayon/spandex machine wash, line dry imported",52.27,4
933599a1b0831305866cc7b0780d66e8,pp5006630538,Liz Claiborne® Classic Emma Ankle Pants - Petite,"Dressed up or worn casual, our stretchy ankle pants can pull off whatever look youre going for. slim fit 25 inseam front zip two back pockets cotton/spandex machine wash, line dry imported",52.27,3.125
31f666cc23bfc57240aae6311c3e02a9,pp5004070589,Liz Claiborne® Essential Original-Fit Straight-Leg Jeans,"Fashioned from flexible stretch denim, our original-fit jeans sit above your waist, with tapered legs that visually lengthen your vertical silhouette.   zip fly with button closure 5-pocket styling 31½ inseam cotton/spandex washable imported",57.03,3.375
70533fb454af2611b97dea0854ea1289,pp5004070589,Liz Claiborne® Essential Original-Fit Straight-Leg Jeans,"Fashioned from flexible stretch denim, our original-fit jeans sit above your waist, with tapered legs that visually lengthen your vertical silhouette.   zip fly with button closure 5-pocket styling 31½ inseam cotton/spandex washable imported",57.03,3.25
